Time,NodeID,Genome,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_IMMATURE,STATE_LARVA,STATE_EGG
7,340461476,X-a0:X-a0,1072,0,0,1072,0,60743,37500
7,340461476,X-a0:X-a1,1131,0,0,1131,0,61552,36000
7,340461476,X-a1:X-a0,1116,0,0,1116,0,61149,36400
7,340461476,X-a1:X-a1,1091,0,0,1091,0,61714,35700
8,340461476,X-a0:X-a0,962,0,0,962,0,65276,31650
8,340461476,X-a0:X-a1,1031,0,0,1031,0,65505,33250
8,340461476,X-a1:X-a0,1005,0,0,1005,0,65376,32100
8,340461476,X-a1:X-a1,968,0,0,968,0,65734,33100
9,340461476,X-a0:X-a0,882,0,0,882,0,68583,30425
9,340461476,X-a0:X-a1,923,0,0,923,0,69296,30275
9,340461476,X-a1:X-a0,923,0,0,923,0,68695,31175
9,340461476,X-a1:X-a1,868,0,0,868,0,69318,31825
10,340461476,X-a0:X-a0,789,0,0,789,0,71807,27975
10,340461476,X-a0:X-a1,834,0,0,834,0,72233,27425
10,340461476,X-a1:X-a0,836,0,0,836,0,72124,27375
10,340461476,X-a1:X-a1,789,0,0,789,0,73138,26725
11,340461476,X-a0:X-a0,703,0,0,703,0,74807,24200
11,340461476,X-a0:X-a1,766,0,0,766,0,75016,24850
11,340461476,X-a1:X-a0,759,0,0,759,0,74765,23950
11,340461476,X-a1:X-a1,710,0,0,710,0,75363,25300
12,340461476,X-a0:X-a0,634,0,0,634,7705,69373,22175
12,340461476,X-a0:X-a1,689,0,0,689,7721,70057,22875
12,340461476,X-a1:X-a0,681,0,0,681,7855,69216,22425
12,340461476,X-a1:X-a1,641,0,0,641,7849,70321,23425
13,340461476,X-a0:X-a0,567,0,0,567,10337,76196,19250
13,340461476,X-a0:X-a1,625,0,0,625,10133,77805,19150
13,340461476,X-a1:X-a0,619,0,0,619,10321,76413,19700
13,340461476,X-a1:X-a1,592,0,0,592,10179,78476,18700
14,340461476,X-a0:X-a0,514,0,0,514,12860,77604,18425
14,340461476,X-a0:X-a1,567,0,0,567,12835,78943,18475
14,340461476,X-a1:X-a0,569,0,0,569,12957,77889,18275
14,340461476,X-a1:X-a1,541,0,0,541,12773,79163,19325
15,340461476,X-a0:X-a0,464,0,0,464,15065,79533,16475
15,340461476,X-a0:X-a1,513,0,0,513,15133,80532,16475
15,340461476,X-a1:X-a0,510,0,0,510,15232,79554,17175
15,340461476,X-a1:X-a1,489,0,0,489,15163,81369,17875
16,340461476,X-a0:X-a0,5622,0,0,5622,12033,80601,14325
16,340461476,X-a0:X-a1,5662,0,0,5662,11956,81845,14625
16,340461476,X-a1:X-a0,5750,0,0,5750,11873,81329,14425
16,340461476,X-a1:X-a1,5686,0,0,5686,11811,83656,13325
17,340461476,X-a0:X-a0,7292,0,0,7292,11911,82354,14100
17,340461476,X-a0:X-a1,7234,0,0,7234,12168,83611,13700
17,340461476,X-a1:X-a0,7369,0,0,7369,11850,82829,13800
17,340461476,X-a1:X-a1,7204,0,0,7204,11922,84099,14600
18,340461476,X-a0:X-a0,8993,0,0,8993,11686,83741,11750
18,340461476,X-a0:X-a1,8889,0,0,8889,11967,84411,12000
18,340461476,X-a1:X-a0,8999,0,0,8999,11678,83853,12050
18,340461476,X-a1:X-a1,8934,0,0,8934,11842,85585,13800
19,340461476,X-a0:X-a0,10455,0,0,10455,11603,84246,10200
19,340461476,X-a0:X-a1,10499,0,0,10499,11765,85171,11350
19,340461476,X-a1:X-a0,10486,0,0,10486,11496,84768,10250
19,340461476,X-a1:X-a1,10432,0,0,10432,11727,87923,9400
20,340461476,X-a0:X-a0,11712,0,0,11712,11275,83125,356675
20,340461476,X-a0:X-a1,11735,0,0,11735,11761,85024,363775
20,340461476,X-a1:X-a0,11749,0,0,11749,11263,83723,359625
20,340461476,X-a1:X-a1,11606,0,0,11606,11790,85553,365325
21,340461476,X-a0:X-a0,12753,0,0,12753,11353,86221,157725
21,340461476,X-a0:X-a1,12823,0,0,12823,11558,88264,153575
21,340461476,X-a1:X-a0,12841,0,0,12841,11214,86771,153225
21,340461476,X-a1:X-a1,12670,0,0,12670,11753,88614,155875
22,340461476,X-a0:X-a0,13646,0,0,13646,11440,87023,164300
22,340461476,X-a0:X-a1,13845,0,0,13845,11473,88689,166950
22,340461476,X-a1:X-a0,13754,0,0,13754,11141,87365,163200
22,340461476,X-a1:X-a1,13698,0,0,13698,11422,89062,163150
23,340461476,X-a0:X-a0,14561,0,0,14561,11222,87793,418350
23,340461476,X-a0:X-a1,14722,0,0,14722,11315,89295,423700
23,340461476,X-a1:X-a0,14512,0,0,14512,11004,88246,417000
23,340461476,X-a1:X-a1,14554,0,0,14554,11422,89155,421550
24,340461476,X-a0:X-a0,15401,0,0,15401,13554,85894,266425
24,340461476,X-a0:X-a1,15573,0,0,15573,13796,87059,266675
24,340461476,X-a1:X-a0,15195,0,0,15195,13558,86117,260375
24,340461476,X-a1:X-a1,15429,0,0,15429,14117,87030,264025
25,340461476,X-a0:X-a0,16106,0,0,16106,14218,88904,270650
25,340461476,X-a0:X-a1,16340,0,0,16340,14235,89625,266950
25,340461476,X-a1:X-a0,15894,0,0,15894,14210,88250,270600
25,340461476,X-a1:X-a1,16197,0,0,16197,14383,89438,269800
26,340461476,X-a0:X-a0,16722,0,25,16697,14876,88912,448750
26,340461476,X-a0:X-a1,16856,0,16,16840,14985,89485,457050
26,340461476,X-a1:X-a0,16400,0,10,16390,15080,88236,455250
26,340461476,X-a1:X-a1,16700,0,13,16687,15356,89385,461750
27,340461476,X-a0:X-a0,17094,0,37,17057,15484,89551,346650
27,340461476,X-a0:X-a1,17248,0,34,17214,15507,89928,348700
27,340461476,X-a1:X-a0,16954,0,20,16934,15733,88780,336400
27,340461476,X-a1:X-a1,17267,0,26,17241,16124,89932,340850
28,340461476,X-a0:X-a0,19132,0,45,19087,14596,90116,346275
28,340461476,X-a0:X-a1,19446,0,53,19393,14524,90369,342975
28,340461476,X-a1:X-a0,19126,0,32,19094,14566,88845,349975
28,340461476,X-a1:X-a1,19668,0,41,19627,14379,90526,344775
29,340461476,X-a0:X-a0,20050,0,60,19990,14574,90561,470025
29,340461476,X-a0:X-a1,20104,0,79,20025,14544,90754,477565
29,340461476,X-a1:X-a0,19934,0,40,19894,14391,89335,478615
29,340461476,X-a1:X-a1,20357,0,55,20302,14757,90503,488535
30,340461476,X-a0:X-a0,20998,0,67,20931,14286,90715,390490
30,340461476,X-a0:X-a1,21043,0,88,20955,14218,91086,401810
30,340461476,X-a1:X-a0,20888,0,52,20836,14187,89626,385550
30,340461476,X-a1:X-a1,21356,0,76,21280,14930,90546,395190
31,340461476,X-a0:X-a0,21747,0,77,21670,13618,91565,397410
31,340461476,X-a0:X-a1,21763,0,93,21670,13844,91860,389740
31,340461476,X-a1:X-a0,21592,0,62,21530,13425,90346,403210
31,340461476,X-a1:X-a1,22244,0,84,22160,13622,92133,395660
32,340461476,X-a0:X-a0,22511,0,89,22422,14171,90310,598075
32,340461476,X-a0:X-a1,22491,0,107,22384,14385,90210,605245
32,340461476,X-a1:X-a0,22346,0,75,22271,14005,89481,612105
32,340461476,X-a1:X-a1,22608,0,97,22511,14513,90647,624575
33,340461476,X-a0:X-a0,22986,0,96,22890,14030,91160,468770
33,340461476,X-a0:X-a1,22934,0,117,22817,14253,91402,475600
33,340461476,X-a1:X-a0,22715,0,80,22635,14052,91113,454860
33,340461476,X-a1:X-a1,23358,0,108,23250,14174,91789,469850
34,340461476,X-a0:X-a0,23432,13,89,23330,14005,91219,479475
34,340461476,X-a0:X-a1,23312,6,113,23193,14371,91469,477925
34,340461476,X-a1:X-a0,23258,5,84,23169,14032,90987,484865
34,340461476,X-a1:X-a1,24096,3,112,23981,13733,92050,488215
35,340461476,X-a0:X-a0,23342,17,94,23231,14433,91259,622875
35,340461476,X-a0:X-a1,23486,15,103,23368,14638,91347,626095
35,340461476,X-a1:X-a0,23248,11,95,23142,14350,91133,636535
35,340461476,X-a1:X-a1,23674,10,108,23556,14444,92090,653955
36,340461476,X-a0:X-a0,24157,22,90,24045,14950,90362,531520
36,340461476,X-a0:X-a1,24362,24,96,24242,15027,90442,540060
36,340461476,X-a1:X-a0,24173,17,94,24062,14611,90839,513660
36,340461476,X-a1:X-a1,24493,12,115,24366,14751,91692,523160
37,340461476,X-a0:X-a0,24416,30,92,24294,15165,91054,532690
37,340461476,X-a0:X-a1,24615,31,95,24489,15165,91522,531510
37,340461476,X-a1:X-a0,24493,24,103,24366,14775,91069,540900
37,340461476,X-a1:X-a1,24690,22,126,24542,14818,92177,541360
38,340461476,X-a0:X-a0,24768,28,106,24634,15371,90840,630250
38,340461476,X-a0:X-a1,24952,30,102,24820,15400,91354,636740
38,340461476,X-a1:X-a0,24662,25,113,24524,15151,91072,653220
38,340461476,X-a1:X-a1,24959,31,130,24798,15141,92131,672570
39,340461476,X-a0:X-a0,24908,35,99,24774,15556,90952,538105
39,340461476,X-a0:X-a1,25340,28,99,25213,15617,91201,553475
39,340461476,X-a1:X-a0,24964,34,108,24822,15276,91656,519315
39,340461476,X-a1:X-a1,25080,36,128,24916,15347,92955,531325
40,340461476,X-a0:X-a0,25906,42,91,25773,15076,90924,597550
40,340461476,X-a0:X-a1,26158,34,107,26017,15127,91590,602070
40,340461476,X-a1:X-a0,25745,35,111,25599,15020,91272,604250
40,340461476,X-a1:X-a1,25818,40,125,25653,14992,92832,609710
41,340461476,X-a0:X-a0,26301,44,96,26161,14988,91188,635635
41,340461476,X-a0:X-a1,26438,39,102,26297,15013,91679,650165
41,340461476,X-a1:X-a0,25980,36,125,25819,15080,91392,650845
41,340461476,X-a1:X-a1,26026,48,126,25852,15241,93046,671395
42,340461476,X-a0:X-a0,26635,42,101,26492,14947,91040,567430
42,340461476,X-a0:X-a1,26698,39,105,26554,15131,91598,587180
42,340461476,X-a1:X-a0,26358,41,134,26183,14921,91522,549380
42,340461476,X-a1:X-a1,26378,46,123,26209,15224,93221,562550
43,340461476,X-a0:X-a0,26963,47,98,26818,14638,91580,612935
43,340461476,X-a0:X-a1,27062,40,113,26909,14659,92471,623165
43,340461476,X-a1:X-a0,26583,46,134,26403,14812,91550,617845
43,340461476,X-a1:X-a1,26688,47,123,26518,14891,93279,627215
44,340461476,X-a0:X-a0,27227,45,106,27076,14895,90978,688915
44,340461476,X-a0:X-a1,27229,44,125,27060,14979,92161,705345
44,340461476,X-a1:X-a0,26790,47,136,26607,15056,91217,692035
44,340461476,X-a1:X-a1,27069,54,127,26888,15157,92973,713965
45,340461476,X-a0:X-a0,27374,44,106,27224,14795,91242,602980
45,340461476,X-a0:X-a1,27284,45,131,27108,14984,92691,618930
45,340461476,X-a1:X-a0,27016,53,136,26827,14833,91645,580870
45,340461476,X-a1:X-a1,27348,64,118,27166,15118,93096,601060
46,340461476,X-a0:X-a0,27437,49,113,27275,14779,91729,636990
46,340461476,X-a0:X-a1,27617,48,144,27425,14759,93041,650020
46,340461476,X-a1:X-a0,27165,58,138,26969,14747,91197,641990
46,340461476,X-a1:X-a1,27641,66,110,27465,15073,92934,656700
47,340461476,X-a0:X-a0,27439,51,123,27265,14835,91517,693990
47,340461476,X-a0:X-a1,27454,54,150,27250,15065,93109,708420
47,340461476,X-a1:X-a0,27258,58,143,27057,14894,90771,703720
47,340461476,X-a1:X-a1,27654,66,119,27469,15318,92744,718490
48,340461476,X-a0:X-a0,27768,51,124,27593,14971,90969,634230
48,340461476,X-a0:X-a1,27852,57,143,27652,15180,92735,645930
48,340461476,X-a1:X-a0,27686,65,136,27485,14792,91035,624230
48,340461476,X-a1:X-a1,28039,63,124,27852,15157,92772,639910
49,340461476,X-a0:X-a0,27829,56,127,27646,15149,91431,653615
49,340461476,X-a0:X-a1,27942,59,144,27739,15236,93224,663335
49,340461476,X-a1:X-a0,27736,73,122,27541,15043,91073,658915
49,340461476,X-a1:X-a1,28109,62,118,27929,15114,93093,671275
50,340461476,X-a0:X-a0,27964,55,132,27777,15201,91230,697145
50,340461476,X-a0:X-a1,27991,58,141,27792,15262,93041,717875
50,340461476,X-a1:X-a0,27741,80,116,27545,15310,91101,708055
50,340461476,X-a1:X-a1,28135,61,125,27949,15464,92911,718565
51,340461476,X-a0:X-a0,28020,56,129,27835,15259,91417,647365
51,340461476,X-a0:X-a1,28077,66,126,27885,15296,93075,654165
51,340461476,X-a1:X-a0,27903,72,123,27708,15102,91542,638165
51,340461476,X-a1:X-a1,28332,64,130,28138,15247,93114,647965
52,340461476,X-a0:X-a0,28422,64,119,28239,15083,91323,681165
52,340461476,X-a0:X-a1,28467,81,109,28277,15077,92847,692165
52,340461476,X-a1:X-a0,28147,71,126,27950,15038,91267,683075
52,340461476,X-a1:X-a1,28415,71,123,28221,15276,92852,690675
53,340461476,X-a0:X-a0,28461,70,115,28276,15038,91529,698995
53,340461476,X-a0:X-a1,28565,74,121,28370,15005,92679,712065
53,340461476,X-a1:X-a0,28326,75,130,28121,14903,91560,707365
53,340461476,X-a1:X-a1,28474,80,120,28274,15383,92974,715895
54,340461476,X-a0:X-a0,28591,72,106,28413,15191,91223,663660
54,340461476,X-a0:X-a1,28680,79,108,28493,15133,92426,671320
54,340461476,X-a1:X-a0,28531,77,125,28329,14812,91782,653220
54,340461476,X-a1:X-a1,28738,84,121,28533,15212,92991,663600
55,340461476,X-a0:X-a0,28779,84,89,28606,14885,91347,687970
55,340461476,X-a0:X-a1,28742,79,99,28564,15059,92640,695090
55,340461476,X-a1:X-a0,28459,82,120,28257,15044,91690,690100
55,340461476,X-a1:X-a1,28835,88,116,28631,15230,92723,705340
56,340461476,X-a0:X-a0,28884,88,92,28704,14943,91554,711805
56,340461476,X-a0:X-a1,28827,77,108,28642,15255,92342,725165
56,340461476,X-a1:X-a0,28673,84,123,28466,15168,91620,715415
56,340461476,X-a1:X-a1,28929,88,114,28727,15354,92924,728755
57,340461476,X-a0:X-a0,28877,85,91,28701,15119,91414,682370
57,340461476,X-a0:X-a1,28794,82,100,28612,15469,92253,690940
57,340461476,X-a1:X-a0,28680,85,130,28465,15157,91779,672820
57,340461476,X-a1:X-a1,29068,97,109,28862,15329,92954,678950
58,340461476,X-a0:X-a0,28967,83,92,28792,14940,91731,699310
58,340461476,X-a0:X-a1,28967,78,107,28782,15333,92584,700170
58,340461476,X-a1:X-a0,28805,92,123,28590,14934,91847,702990
58,340461476,X-a1:X-a1,29199,96,105,28998,15262,92790,716830
59,340461476,X-a0:X-a0,28901,91,94,28716,15102,91671,711845
59,340461476,X-a0:X-a1,29053,77,109,28867,15335,92286,726365
59,340461476,X-a1:X-a0,29016,93,122,28801,14911,91768,713005
59,340461476,X-a1:X-a1,29305,93,105,29107,15259,92978,728405
60,340461476,X-a0:X-a0,29013,85,101,28827,15310,91474,694550
60,340461476,X-a0:X-a1,29164,77,110,28977,15410,92034,702740
60,340461476,X-a1:X-a0,29151,89,119,28943,14809,91580,683560
60,340461476,X-a1:X-a1,29338,93,92,29153,15166,92824,699590
61,340461476,X-a0:X-a0,29223,85,119,29019,15189,91600,704565
61,340461476,X-a0:X-a1,29327,83,106,29138,15208,92662,707435
61,340461476,X-a1:X-a0,29037,91,118,28828,14949,91775,711145
61,340461476,X-a1:X-a1,29383,94,89,29200,15230,92832,727815
62,340461476,X-a0:X-a0,29316,84,119,29113,15120,91463,717345
62,340461476,X-a0:X-a1,29303,77,108,29118,15320,92519,730055
62,340461476,X-a1:X-a0,28993,87,124,28782,14962,91940,714265
62,340461476,X-a1:X-a1,29312,90,98,29124,15274,93014,727575
63,340461476,X-a0:X-a0,29369,78,117,29174,15012,91566,701465
63,340461476,X-a0:X-a1,29311,76,111,29124,15276,92591,706085
63,340461476,X-a1:X-a0,29020,84,132,28804,15017,91719,695005
63,340461476,X-a1:X-a1,29381,83,105,29193,15299,93323,710485
64,340461476,X-a0:X-a0,29595,77,113,29405,14961,91527,709015
64,340461476,X-a0:X-a1,29526,83,113,29330,14993,92631,720985
64,340461476,X-a1:X-a0,29009,89,129,28791,15034,91655,725375
64,340461476,X-a1:X-a1,29504,83,102,29319,15097,93035,734025
65,340461476,X-a0:X-a0,29478,78,113,29287,15026,91293,726830
65,340461476,X-a0:X-a1,29508,82,115,29311,15030,92561,735800
65,340461476,X-a1:X-a0,28974,101,120,28753,15202,91623,712110
65,340461476,X-a1:X-a1,29557,77,105,29375,15103,93031,723060
66,340461476,X-a0:X-a0,29408,78,110,29220,15076,91197,699270
66,340461476,X-a0:X-a1,29629,84,99,29446,15050,92346,705160
66,340461476,X-a1:X-a0,29064,98,129,28837,15240,91279,694570
66,340461476,X-a1:X-a1,29638,77,117,29444,15154,92652,713540
67,340461476,X-a0:X-a0,29457,75,113,29269,15075,91431,709150
67,340461476,X-a0:X-a1,29498,76,93,29329,15023,92774,718040
67,340461476,X-a1:X-a0,29264,94,125,29045,15150,91328,726630
67,340461476,X-a1:X-a1,29591,80,108,29403,15207,92999,730060
68,340461476,X-a0:X-a0,29530,81,109,29340,15004,91257,737735
68,340461476,X-a0:X-a1,29350,74,91,29185,15129,92776,744105
68,340461476,X-a1:X-a0,29355,95,117,29143,15161,91565,718815
68,340461476,X-a1:X-a1,29669,77,106,29486,15151,93151,732085
69,340461476,X-a0:X-a0,29628,85,111,29432,15070,91337,698865
69,340461476,X-a0:X-a1,29423,77,93,29253,15198,92867,714705
69,340461476,X-a1:X-a0,29480,101,121,29258,15067,91210,698415
69,340461476,X-a1:X-a1,29617,84,96,29437,15140,93022,723635
70,340461476,X-a0:X-a0,29664,89,113,29462,14999,91183,720415
70,340461476,X-a0:X-a1,29561,76,98,29387,15007,93121,727835
70,340461476,X-a1:X-a0,29348,108,118,29122,15112,91284,725955
70,340461476,X-a1:X-a1,29579,79,100,29400,15256,93030,734475
71,340461476,X-a0:X-a0,29636,85,107,29444,15055,91240,735375
71,340461476,X-a0:X-a1,29369,72,111,29186,15019,93314,732515
71,340461476,X-a1:X-a0,29396,100,120,29176,14951,91659,718675
71,340461476,X-a1:X-a1,29551,87,106,29358,15216,93162,731315
72,340461476,X-a0:X-a0,29631,81,107,29443,15069,91178,708165
72,340461476,X-a0:X-a1,29438,77,108,29253,15317,93089,713785
72,340461476,X-a1:X-a0,29434,101,128,29205,15013,91296,699595
72,340461476,X-a1:X-a1,29518,84,108,29326,15321,92969,722975
73,340461476,X-a0:X-a0,29650,81,109,29460,14996,91247,724505
73,340461476,X-a0:X-a1,29547,74,121,29352,15280,93027,727995
73,340461476,X-a1:X-a0,29454,101,131,29222,15008,91318,723745
73,340461476,X-a1:X-a1,29439,81,107,29251,15345,93341,734535
74,340461476,X-a0:X-a0,29689,83,124,29482,15042,91380,732735
74,340461476,X-a0:X-a1,29496,77,130,29289,15521,92695,739425
74,340461476,X-a1:X-a0,29445,102,131,29212,14941,91252,714375
74,340461476,X-a1:X-a1,29554,83,100,29371,15256,93591,733565
75,340461476,X-a0:X-a0,29733,85,128,29520,15064,91443,713320
75,340461476,X-a0:X-a1,29437,77,125,29235,15566,92806,714480
75,340461476,X-a1:X-a0,29439,101,123,29215,15057,91317,700040
75,340461476,X-a1:X-a1,29611,83,110,29418,15109,93606,722640
76,340461476,X-a0:X-a0,29844,82,136,29626,14939,91607,722875
76,340461476,X-a0:X-a1,29608,72,133,29403,15318,92993,733125
76,340461476,X-a1:X-a0,29403,100,133,29170,15021,91087,726485
76,340461476,X-a1:X-a1,29714,83,110,29521,15079,93486,737975
77,340461476,X-a0:X-a0,29745,75,135,29535,15026,91640,728905
77,340461476,X-a0:X-a1,29590,77,122,29391,15368,93137,737355
77,340461476,X-a1:X-a0,29377,101,128,29148,14936,91477,712815
77,340461476,X-a1:X-a1,29640,87,115,29438,14916,93564,727505
78,340461476,X-a0:X-a0,29665,78,139,29448,15069,91573,714660
78,340461476,X-a0:X-a1,29728,84,126,29518,15310,93083,718760
78,340461476,X-a1:X-a0,29414,105,127,29182,14966,91236,716410
78,340461476,X-a1:X-a1,29698,88,127,29483,15084,93224,721510
79,340461476,X-a0:X-a0,29806,77,135,29594,14939,91475,721375
79,340461476,X-a0:X-a1,29729,92,119,29518,15197,93058,733375
79,340461476,X-a1:X-a0,29422,110,123,29189,15123,91245,726255
79,340461476,X-a1:X-a1,29538,90,127,29321,15296,93366,728895
80,340461476,X-a0:X-a0,29781,80,139,29562,14937,91295,736965
80,340461476,X-a0:X-a1,29756,90,123,29543,15293,93262,746475
80,340461476,X-a1:X-a0,29444,105,131,29208,15030,91256,724635
80,340461476,X-a1:X-a1,29692,88,127,29477,15182,93631,736865
81,340461476,X-a0:X-a0,29716,81,132,29503,14992,90949,710735
81,340461476,X-a0:X-a1,29747,87,124,29536,15357,93319,715365
81,340461476,X-a1:X-a0,29446,110,123,29213,15080,91074,711055
81,340461476,X-a1:X-a1,29670,83,138,29449,15378,93411,726325
82,340461476,X-a0:X-a0,29738,83,140,29515,14871,91155,724200
82,340461476,X-a0:X-a1,29773,86,125,29562,15327,93268,726320
82,340461476,X-a1:X-a0,29472,104,126,29242,15204,91312,732130
82,340461476,X-a1:X-a1,29742,87,138,29517,15521,93229,729490
83,340461476,X-a0:X-a0,29677,89,136,29452,14927,91343,740945
83,340461476,X-a0:X-a1,29714,80,145,29489,15358,93116,748685
83,340461476,X-a1:X-a0,29610,95,145,29370,15119,91622,729545
83,340461476,X-a1:X-a1,29786,89,134,29563,15447,93357,732305
84,340461476,X-a0:X-a0,29652,93,131,29428,14882,91526,717915
84,340461476,X-a0:X-a1,29796,83,147,29566,15341,93166,716015
84,340461476,X-a1:X-a0,29590,97,140,29353,15137,91708,718085
84,340461476,X-a1:X-a1,29718,90,135,29493,15588,93070,729765
85,340461476,X-a0:X-a0,29635,88,148,29399,14857,91598,721565
85,340461476,X-a0:X-a1,29838,81,148,29609,15231,93109,726485
85,340461476,X-a1:X-a0,29666,99,136,29431,15057,91862,724955
85,340461476,X-a1:X-a1,29827,83,155,29589,15550,93022,729275
86,340461476,X-a0:X-a0,29571,95,144,29332,14967,91424,735785
86,340461476,X-a0:X-a1,29828,89,161,29578,15339,92681,743595
86,340461476,X-a1:X-a0,29732,95,145,29492,14918,92018,730025
86,340461476,X-a1:X-a1,29979,86,159,29734,15333,93061,733575
87,340461476,X-a0:X-a0,29509,93,144,29272,15057,91319,716825
87,340461476,X-a0:X-a1,29765,94,166,29505,15365,92969,719065
87,340461476,X-a1:X-a0,29666,92,157,29417,14834,91921,720635
87,340461476,X-a1:X-a1,29864,91,160,29613,15429,92829,730315
88,340461476,X-a0:X-a0,29412,93,146,29173,15052,91490,724440
88,340461476,X-a0:X-a1,29843,91,184,29568,15387,92772,727560
88,340461476,X-a1:X-a0,29566,99,168,29299,14847,92109,724120
88,340461476,X-a1:X-a1,30018,89,171,29758,15264,93403,724800
89,340461476,X-a0:X-a0,29472,96,149,29227,15072,91752,728565
89,340461476,X-a0:X-a1,29875,96,170,29609,15445,92672,740315
89,340461476,X-a1:X-a0,29464,92,172,29200,14840,92128,730395
89,340461476,X-a1:X-a1,30035,93,177,29765,15125,93275,737705
90,340461476,X-a0:X-a0,29481,97,163,29221,15015,91656,720380
90,340461476,X-a0:X-a1,30047,101,181,29765,15347,92699,729660
90,340461476,X-a1:X-a0,29499,99,164,29236,15006,92056,728660
90,340461476,X-a1:X-a1,29853,93,183,29577,15566,92881,736800
91,340461476,X-a0:X-a0,29575,97,163,29315,14886,91510,717290
91,340461476,X-a0:X-a1,30017,105,181,29731,15392,92775,723470
91,340461476,X-a1:X-a0,29422,102,159,29161,15141,91913,725630
91,340461476,X-a1:X-a1,29879,91,188,29600,15547,92899,727990
92,340461476,X-a0:X-a0,29575,100,175,29300,14878,91507,721625
92,340461476,X-a0:X-a1,29906,100,183,29623,15587,92590,730245
92,340461476,X-a1:X-a0,29385,106,159,29120,15097,92007,724595
92,340461476,X-a1:X-a1,29870,98,192,29580,15544,92970,738295
93,340461476,X-a0:X-a0,29502,103,160,29239,14896,91395,717085
93,340461476,X-a0:X-a1,29983,99,173,29711,15512,92286,727535
93,340461476,X-a1:X-a0,29479,103,180,29196,15237,92102,729825
93,340461476,X-a1:X-a1,29909,110,193,29606,15545,93074,738775
94,340461476,X-a0:X-a0,29539,105,173,29261,15022,91182,721660
94,340461476,X-a0:X-a1,29899,110,173,29616,15458,92279,728550
94,340461476,X-a1:X-a0,29459,111,182,29166,15252,92019,716000
94,340461476,X-a1:X-a1,30143,114,195,29834,15426,93331,729470
95,340461476,X-a0:X-a0,29497,105,174,29218,14988,91197,723380
95,340461476,X-a0:X-a1,30031,106,177,29748,15379,92412,733160
95,340461476,X-a1:X-a0,29521,120,184,29217,15156,91989,724590
95,340461476,X-a1:X-a1,30204,107,194,29903,15234,93649,740830
96,340461476,X-a0:X-a0,29375,113,180,29082,15083,91436,716315
96,340461476,X-a0:X-a1,30173,118,180,29875,15207,92558,722225
96,340461476,X-a1:X-a0,29619,120,179,29320,15082,91950,730135
96,340461476,X-a1:X-a1,30248,114,193,29941,15383,93564,736265
97,340461476,X-a0:X-a0,29435,118,189,29128,15059,91242,719355
97,340461476,X-a0:X-a1,30174,115,180,29879,15163,92317,732215
97,340461476,X-a1:X-a0,29594,122,171,29301,15084,92084,717415
97,340461476,X-a1:X-a1,30234,112,196,29926,15351,93343,738755
98,340461476,X-a0:X-a0,29422,124,181,29117,14960,91462,726475
98,340461476,X-a0:X-a1,30126,122,168,29836,15342,92241,732555
98,340461476,X-a1:X-a0,29656,124,183,29349,14896,91839,732315
98,340461476,X-a1:X-a1,30195,116,187,29892,15322,93566,746495
99,340461476,X-a0:X-a0,29449,127,180,29142,15010,91529,718635
99,340461476,X-a0:X-a1,30171,120,173,29878,15344,92174,727445
99,340461476,X-a1:X-a0,29634,118,191,29325,15165,91688,730385
99,340461476,X-a1:X-a1,30189,120,201,29868,15395,93666,739175
100,340461476,X-a0:X-a0,25951,113,163,25675,13728,91698,724500
100,340461476,X-a0:X-a1,24470,87,143,24240,13320,92122,731820
100,340461476,X-a1:X-a0,24283,103,160,24020,13180,91793,724260
100,340461476,X-a1:X-a1,26549,112,175,26262,13928,93628,734540
101,340461476,X-a0:X-a0,22731,102,161,22468,12897,92143,611005
101,340461476,X-a0:X-a1,19901,69,108,19724,12102,91871,614715
101,340461476,X-a1:X-a0,19759,84,132,19543,11825,91892,618725
101,340461476,X-a1:X-a1,23327,99,155,23073,13214,93660,633095
102,340461476,X-a0:X-a0,20042,87,139,19816,12642,91974,510830
102,340461476,X-a0:X-a1,16224,61,92,16071,11546,91684,516110
102,340461476,X-a1:X-a0,15955,69,113,15773,11540,91725,526560
102,340461476,X-a1:X-a1,20577,91,138,20348,12903,93940,530360
103,340461476,X-a0:X-a0,17649,79,133,17437,12831,91765,440930
103,340461476,X-a0:X-a1,13278,51,75,13152,11566,91369,450320
103,340461476,X-a1:X-a0,13128,55,106,12967,11709,91790,438370
103,340461476,X-a1:X-a1,18093,83,138,17872,12814,93796,455040
104,340461476,X-a0:X-a0,15713,73,109,15531,12720,91729,378995
104,340461476,X-a0:X-a1,11043,48,60,10935,11523,91844,379965
104,340461476,X-a1:X-a0,10806,44,90,10672,11644,91840,382045
104,340461476,X-a1:X-a1,15953,77,136,15740,12932,93830,379215
105,340461476,X-a0:X-a0,14217,71,100,14046,12643,91846,323260
105,340461476,X-a0:X-a1,9343,37,62,9244,11611,91811,315950
105,340461476,X-a1:X-a0,9048,40,75,8933,11600,92165,327090
105,340461476,X-a1:X-a1,14372,66,119,14187,12996,93746,319400
106,340461476,X-a0:X-a0,13030,63,98,12869,12744,92035,274770
106,340461476,X-a0:X-a1,8080,27,52,8001,11690,91565,273700
106,340461476,X-a1:X-a0,7847,38,53,7756,11619,92498,276570
106,340461476,X-a1:X-a1,13209,58,109,13042,13043,93311,276580
